2817,2,2008-08-05 20:42:31,7,,234,,,1
2818,2,2008-08-05 20:43:31,3,,269,,,
2819,2,2008-08-05 20:43:52,7,,30,,,
2821,2,2008-08-05 20:46:08,0,,429,,,
2822,2,2008-08-05 20:46:22,2,,75,,,1
2823,2,2008-08-05 20:49:13,5,,446,,,1
2825,2,2008-08-05 20:51:03,1,,289,,,
2826,1,2008-08-05 20:51:11,103,18090,396,Do you have any recommended plugins for Eclipse?,51,
2831,2,2008-08-05 20:53:00,4,,234,,,1
2832,2,2008-08-05 20:53:13,0,,318,,,
2833,2,2008-08-05 20:53:19,33,,311,,,
2834,2,2008-08-05 20:53:19,0,,448,,,
2835,2,2008-08-05 20:54:06,12,,271,,,3
2836,2,2008-08-05 20:55:42,2,,75,,,
2839,2,2008-08-05 20:56:28,25,,419,,,5
2840,1,2008-08-05 20:57:00,27,4760,383,Paging SQL Server 2005 Results,6,
2841,2,2008-08-05 20:57:32,6,,271,,,
2842,2,2008-08-05 20:58:17,3,,449,,,
2843,2,2008-08-05 20:59:21,30,,36,,,4
2844,1,2008-08-05 20:59:29,80,151691,432,How do you printf an unsigned long long int?,8,4
2845,2,2008-08-05 20:59:40,2,,453,,,
2850,2,2008-08-05 21:02:35,105,,200,,,12
2851,2,2008-08-05 21:03:07,2,,269,,,
2854,2,2008-08-05 21:04:47,0,,383,,,
2855,2,2008-08-05 21:05:10,0,,36,,,
2861,1,2008-08-05 21:09:11,202,56711,116,Options for HTML scraping?,41,5
2862,2,2008-08-05 21:10:30,9,,216,,,
2865,2,2008-08-05 21:11:29,5,,383,,,
2866,2,2008-08-05 21:13:32,37,,216,,,3
2867,2,2008-08-05 21:13:47,2,,274,,,1
2871,1,2008-08-05 21:19:03,29,14758,206,Reading a C/C++ data structure in C# from a byte array,4,2
2872,1,2008-08-05 21:19:37,7,748,446,Possible to spin off several GUI threads? (Not halting the system at Application.Run),3,
2873,1,2008-08-05 21:19:40,23,7638,381,Choosing a static code analysis tool,13,1
2874,1,2008-08-05 21:19:57,13,3142,441,How to render a control to look like ComboBox with Visual Styles enabled?,2,
2877,2,2008-08-05 21:22:06,14,,233,,,3
2878,2,2008-08-05 21:22:42,2,,116,,,
2880,2,2008-08-05 21:23:45,9,,327,,,
2881,2,2008-08-05 21:24:27,0,,449,,,
2882,2,2008-08-05 21:24:30,0,,25,,,
2883,2,2008-08-05 21:27:45,4,,360,,,
2884,2,2008-08-05 21:27:58,3,,170,,,
2886,2,2008-08-05 21:28:46,2,,307,,,
2887,2,2008-08-05 21:29:39,40,,42,,,2
2888,2,2008-08-05 21:29:51,0,,72,,,2
2890,2,2008-08-05 21:32:01,1,,206,,,
2892,2,2008-08-05 21:40:15,3,,99,,,
2895,2,2008-08-05 21:40:24,0,,224,,,
2896,1,2008-08-05 21:41:18,11,1359,271,Project Suggestions,14,1
2897,2,2008-08-05 21:42:22,5,,116,,,
2898,1,2008-08-05 21:42:37,23,15220,25,Text Editor For Linux (Besides Vi)?,36,
2899,2,2008-08-05 21:45:10,4,,422,,,
2900,1,2008-08-05 21:45:11,4,2281,454,MySQL/Apache Error in PHP MySQL query,10,
2901,2,2008-08-05 21:45:17,8,,227,,,
2902,2,2008-08-05 21:45:44,3,,122,,,
2903,2,2008-08-05 21:46:29,1,,455,,,
2904,2,2008-08-05 21:46:29,1,,116,,,
2905,2,2008-08-05 21:49:12,28,,122,,,1
2907,2,2008-08-05 21:52:26,7,,122,,,
2910,2,2008-08-05 21:55:00,3,,227,,,
2911,2,2008-08-05 21:56:20,0,,271,,,1
2912,2,2008-08-05 21:56:38,2,,429,,,
2913,1,2008-08-05 21:58:51,6,1091,277,How to Test Web Code?,10,
2914,1,2008-08-05 22:01:36,15,2060,434,How can I detect if a browser is blocking a popup?,2,
2915,2,2008-08-05 22:02:23,0,,457,,,
2917,2,2008-08-05 22:03:27,20,,453,,,1
2918,2,2008-08-05 22:03:29,4,,122,,,1
2920,2,2008-08-05 22:04:12,6,,30,,,
2923,2,2008-08-05 22:08:11,1,,376,,,
2924,2,2008-08-05 22:13:16,2,,25,,,
2927,2,2008-08-05 22:17:24,15,,103,,,1
2928,2,2008-08-05 22:17:29,32,,446,,,1
2930,2,2008-08-05 22:20:58,-1,,306,,,
2931,1,2008-08-05 22:23:16,8,914,360,Getting started with a custom JXTA PeerGroup,1,1
2936,2,2008-08-05 22:32:24,1,,419,,,
2937,2,2008-08-05 22:34:25,130,,275,,,5
2938,2,2008-08-05 22:34:56,10,,431,,,1
2940,2,2008-08-05 22:37:07,1,,404,,,
2941,2,2008-08-05 22:40:17,1,,92,,,5
2942,1,2008-08-05 22:40:25,12,7446,100,HSL in .net,4,
2943,2,2008-08-05 22:40:40,0,,454,,,
2944,2,2008-08-05 22:43:57,15,,71,,,
2946,1,2008-08-05 22:47:22,3,364,227,Incomplete results with Turkish characters in Indexing Service,0,1
2947,2,2008-08-05 22:47:49,4,,357,,,
2950,2,2008-08-05 22:51:08,2,,419,,,
2952,2,2008-08-05 22:58:06,1,,30,,,
2959,1,2008-08-05 23:16:30,4,1040,227,Indexing Service + MODI = Full-text over OCR? You wish,1,1
2961,2,2008-08-05 23:20:03,1,,332,,,
2962,2,2008-08-05 23:22:00,0,,234,,,1
2965,2,2008-08-05 23:37:44,10,,432,,,
2967,2,2008-08-05 23:49:43,23,,306,,,1
2968,1,2008-08-05 23:49:53,16,31847,362,What is the best way to parse strings in Java,14,
2969,2,2008-08-05 23:54:05,15,,124,,,2
2970,1,2008-08-05 23:55:25,17,2795,58,My website got hacked... What should I do?,10,
2971,2,2008-08-05 23:57:02,0,,122,,,
2973,2,2008-08-06 00:00:22,3,,92,,,
2975,2,2008-08-06 00:05:34,4,,204,,,
2976,2,2008-08-06 00:16:07,13,,204,,,
2978,2,2008-08-06 00:24:23,2,,419,,,
2979,2,2008-08-06 00:26:27,5,,188,,,
2980,2,2008-08-06 00:29:36,2,,188,,,
2982,2,2008-08-06 00:33:35,226,,99,,,11
2983,2,2008-08-06 00:37:13,2,,188,,,
2984,2,2008-08-06 00:40:03,3,,188,,,
2985,2,2008-08-06 00:42:00,3,,432,,,
2986,2,2008-08-06 00:46:01,1,,188,,,
2987,1,2008-08-06 00:55:48,22,12407,324,Bringing Window to the Front in C# using Win32 API,6,
2988,1,2008-08-06 00:56:05,5,2268,861,What problems can be solved, or tackled more easily, using graphs and trees?,10,
2989,2,2008-08-06 01:00:26,2,,106,,,
2991,2,2008-08-06 01:02:01,6,,375,,,
2993,1,2008-08-06 01:07:52,7,5215,155,Reverse DNS in Ruby?,3,
2995,2,2008-08-06 01:17:36,1,,340,,,
2996,2,2008-08-06 01:18:12,1,,429,,,
2999,2,2008-08-06 01:28:13,15,,402,,,
3000,2,2008-08-06 01:30:23,3,,292,,,
3003,2,2008-08-06 01:37:37,2,,457,,,
3004,1,2008-08-06 01:42:51,2,1746,364,Using ASP.NET Dynamic Data / LINQ to SQL, how do you have two table fields have a relationship to the same foreign key?,1,
3008,2,2008-08-06 01:53:45,3,,364,,,
3009,2,2008-08-06 01:54:21,9,,313,,,
3010,2,2008-08-06 01:54:22,5,,459,,,
3011,2,2008-08-06 01:55:10,11,,49,,,1
3012,2,2008-08-06 01:56:58,6,,457,,,
3013,2,2008-08-06 01:58:18,1,,49,,,1
3015,2,2008-08-06 02:05:04,16,,99,,,
3017,1,2008-08-06 02:15:14,61,103892,391,How to generate getters and setters in Visual Studio?,8,
3019,2,2008-08-06 02:24:29,0,,431,,,
3020,2,2008-08-06 02:26:35,7,,468,,,
3021,1,2008-08-06 02:29:51,33,15972,358,What is recursion and when should I use it?,38,2
3023,2,2008-08-06 02:31:37,19,,372,,,2
3026,2,2008-08-06 02:35:37,6,,453,,,
3027,1,2008-08-06 02:36:23,9,1352,439,Is there an Unobtrusive Captcha for web forms?,6,1
3029,2,2008-08-06 02:43:21,84,,234,,,1
3030,2,2008-08-06 02:44:53,4,,369,,,1
3032,2,2008-08-06 02:52:02,26,,392,,,1
3033,1,2008-08-06 02:53:13,19,11436,219,What's the safest way to iterate through the keys of a Perl hash?,9,
3035,2,2008-08-06 02:54:58,13,,358,,,1
3036,1,2008-08-06 02:56:26,20,31609,432,Files and scripts that execute on boot,6,1
3037,2,2008-08-06 03:00:16,0,,431,,,
3039,2,2008-08-06 03:01:00,-1,,271,,,
3040,2,2008-08-06 03:01:23,4,,457,,,
3042,2,2008-08-06 03:12:15,3,,216,,,
3043,2,2008-08-06 03:12:38,2,,116,,,
3044,2,2008-08-06 03:13:35,0,,40,,,
3045,1,2008-08-06 03:14:59,1,177,271,Linking two Office documents,2,
3046,2,2008-08-06 03:15:59,9,,116,,,1
3048,2,2008-08-06 03:17:52,5,,430,,,
3049,1,2008-08-06 03:19:19,16,5307,462,How do I configure and communicate with a serial port?,10,
3050,2,2008-08-06 03:19:31,1,,369,,,
3052,2,2008-08-06 03:19:56,5,,285,,,
3053,2,2008-08-06 03:25:25,3,,431,,,
3055,2,2008-08-06 03:31:22,5,,116,,,
3056,2,2008-08-06 03:32:35,1,,101,,,
3057,1,2008-08-06 03:34:01,3,2895,58,Speed Comparisons - Procedural vs. OO in interpreted languages,6,
3058,1,2008-08-06 03:35:27,363,69849,358,What is Inversion of Control?,16,2
3059,2,2008-08-06 03:35:31,4,,116,,,
3060,2,2008-08-06 03:35:50,1,,429,,,
3061,1,2008-08-06 03:36:08,221,82966,121,Calling a function from a string with the function's name in Python,7,
3066,2,2008-08-06 03:43:58,1,,430,,,
3067,1,2008-08-06 03:44:41,9,4385,291,Plugin for Visual Studio to Mimic Eclipse's Open Type or Open Resource Keyboard Access,10,
3068,2,2008-08-06 03:49:20,2,,92,,,
3071,2,2008-08-06 03:57:16,290,,363,,,
3072,2,2008-08-06 04:04:16,2,,153,,,
3073,2,2008-08-06 04:10:52,1,,457,,,1
3074,2,2008-08-06 04:14:42,2,,404,,,
3075,1,2008-08-06 04:20:41,1,1098,404,Can ASP.NET AJAX partial rendering work inside a SharePoint 2007 application page?,6,
3078,2,2008-08-06 04:25:02,3,,328,,,2
3079,2,2008-08-06 04:27:52,3,,430,,,2
3081,2,2008-08-06 04:32:47,22,,153,,,1
3082,2,2008-08-06 04:33:19,29,,457,,,2
3084,2,2008-08-06 04:43:31,2,,49,,,
3088,1,2008-08-06 05:01:16,327,49303,92,Best ways to teach a beginner to program?,87,3
3090,2,2008-08-06 05:04:57,2,,342,,,
3091,2,2008-08-06 05:06:57,2,,342,,,
3092,2,2008-08-06 05:08:37,4,,430,,,1
3093,2,2008-08-06 05:09:44,26,,101,,,1
3095,2,2008-08-06 05:13:15,2,,423,,,
3096,2,2008-08-06 05:15:22,3,,423,,,
3097,2,2008-08-06 05:16:25,0,,122,,,
3099,2,2008-08-06 05:18:46,2,,340,,,
3100,2,2008-08-06 05:20:11,5,,101,,,
3105,2,2008-08-06 05:29:49,31,,99,,,1
3106,1,2008-08-06 05:36:49,3,1552,327,How can I create Debian install packages in Windows for a Visual Studio project?,3,
3107,2,2008-08-06 05:37:33,2,,101,,,1
3108,2,2008-08-06 05:42:36,144,,116,,,6
3109,2,2008-08-06 05:47:05,15,,116,,,
3111,2,2008-08-06 05:49:40,0,,423,,,
3112,1,2008-08-06 05:56:00,9,5361,219,Can you force either a scalar or array ref to be an array in Perl?,5,
3115,2,2008-08-06 05:57:24,4,,358,,,
3117,2,2008-08-06 06:00:28,120,,100,,,5
3119,2,2008-08-06 06:06:45,3,,91,,,
3120,2,2008-08-06 06:07:51,2,,269,,,
3121,1,2008-08-06 06:10:10,0,4764,404,Why are SYSTEM and taskmgr.exe taking up 100% of my CPU?,2,
3122,2,2008-08-06 06:11:31,2,,372,,,1
3125,2,2008-08-06 06:20:28,0,,372,,,
3126,2,2008-08-06 06:22:23,0,,86,,,
3127,2,2008-08-06 06:27:03,1,,46,,,1
3128,2,2008-08-06 06:27:19,0,,232,,,
3129,2,2008-08-06 06:39:12,0,,232,,,
3130,2,2008-08-06 06:44:32,18,,95,,,
3134,2,2008-08-06 07:13:16,20,,86,,,
3135,2,2008-08-06 07:15:53,1,,278,,,
3136,1,2008-08-06 07:16:16,4,336,87,How to setup a crontab to execute at specific time,3,
3139,2,2008-08-06 07:21:32,9,,91,,,
3140,2,2008-08-06 07:22:09,265,,373,,,10
3143,1,2008-08-06 07:41:11,5,2935,253,Using MBUnit in TeamCity,4,
3144,1,2008-08-06 07:42:33,10,3585,475,'Best' Diff Algorithm,3,
3145,2,2008-08-06 07:43:29,4,,86,,,
3146,2,2008-08-06 07:49:32,7,,445,,,
3147,1,2008-08-06 07:52:31,19,2208,380,What are the best practices for using Extension Methods in .Net?,7,
3149,2,2008-08-06 07:52:42,3,,391,,,
3150,1,2008-08-06 07:57:50,57,36155,370,How to set up unit testing for Visual Studio C++,12,3
3151,2,2008-08-06 07:58:13,5,,341,,,
3152,2,2008-08-06 08:02:10,2,,51,,,1
3154,2,2008-08-06 08:06:19,14,,95,,,5
3155,2,2008-08-06 08:08:20,3,,192,,,
3157,1,2008-08-06 08:15:28,8,2386,476,.htaccess directives to *not* redirect certain URLs,3,
3158,2,2008-08-06 08:15:53,2,,39,,,
3159,2,2008-08-06 08:19:29,1,,383,,,
3161,2,2008-08-06 08:26:56,1,,265,,,
3162,2,2008-08-06 08:28:14,0,,342,,,
3163,1,2008-08-06 08:33:53,11,19285,22,Actionscript 3 - Fastest way to parse yyyy-mm-dd hh:mm:ss to a Date object?,6,
3164,1,2008-08-06 08:34:13,25,28299,192,Absolute path back to web-relative path,4,1
3175,1,2008-08-06 08:40:41,186,93770,481,Repository pattern tutorial in C#,9,4
3176,1,2008-08-06 08:42:06,1,480,481,Unit testing with VSTest basics,2,
3178,2,2008-08-06 08:44:34,3,,51,,,3
3180,1,2008-08-06 08:47:45,23,4650,479,Anyone soloing using fogbugz?,7,
3185,2,2008-08-06 08:50:13,2,,383,,,1
3188,2,2008-08-06 08:52:51,32,,91,,,
3194,2,2008-08-06 09:00:31,0,,383,,,
3196,1,2008-08-06 09:00:58,7,12846,230,SQL query, count and group by,3,
3197,2,2008-08-06 09:02:36,31,,383,,,1
3200,2,2008-08-06 09:03:28,3,,143,,,
3203,2,2008-08-06 09:08:45,2,,484,,,
3204,2,2008-08-06 09:09:22,3,,482,,,
3205,2,2008-08-06 09:12:03,7,,482,,,1
3207,2,2008-08-06 09:14:18,1,,383,,,2
3213,1,2008-08-06 09:21:09,27,9204,383,Convert integers to written numbers,6,2
3215,2,2008-08-06 09:22:35,1,,275,,,
3216,2,2008-08-06 09:26:04,5,,445,,,
3217,2,2008-08-06 09:26:16,21,,486,,,2
3218,2,2008-08-06 09:28:50,22,,383,,,2
3220,2,2008-08-06 09:30:50,12,,483,,,
3221,2,2008-08-06 09:33:16,3,,377,,,
3224,1,2008-08-06 09:38:15,16,2974,486,How can I make the browser see CSS and Javascript changes?,5,
3225,2,2008-08-06 09:41:02,9,,486,,,2
3228,2,2008-08-06 09:46:18,3,,487,,,
3230,1,2008-08-06 09:49:27,10,11558,370,How do you pack a visual studio c++ project for release?,5,
3231,1,2008-08-06 09:51:06,11,9593,381,C/C++ library for reading MIDI signals from a USB MIDI device,3,
3233,2,2008-08-06 09:52:01,5,,383,,,
3234,1,2008-08-06 09:52:36,4,12848,231,Displaying ad content from Respose.WriteFile()/ Response.ContentType,3,
3240,2,2008-08-06 09:59:38,0,,383,,,
3241,2,2008-08-06 10:02:50,1,,377,,,1
3242,2,2008-08-06 10:03:23,1,,483,,,
3243,2,2008-08-06 10:04:35,2,,246,,,
3245,2,2008-08-06 10:05:25,7,,267,,,
3246,2,2008-08-06 10:07:01,0,,383,,,
3248,1,2008-08-06 10:10:56,2,316,195,documentation conventions and auto checking them,2,
3249,2,2008-08-06 10:11:19,3,,491,,,
3252,2,2008-08-06 10:14:54,3,,51,,,
3255,1,2008-08-06 10:18:16,263,94585,46,Big O, how do you calculate/approximate it?,21,5
3260,1,2008-08-06 10:23:18,24,19645,186,Peak detection of measured signal,8,
3261,2,2008-08-06 10:23:30,15,,489,,,2
3267,2,2008-08-06 10:31:24,34,,332,,,2
3271,2,2008-08-06 10:41:16,1,,491,,,
3272,1,2008-08-06 10:43:16,1,1178,377,Timer-based event triggers,3,
3273,2,2008-08-06 10:44:54,2,,492,,,
3274,2,2008-08-06 10:46:14,14,,493,,,
3275,2,2008-08-06 10:53:15,0,,380,,,
3277,2,2008-08-06 10:54:50,1,,489,,,
3280,2,2008-08-06 10:59:40,3,,364,,,
3281,1,2008-08-06 11:02:20,8,5116,484,Mapping values from two array in Ruby,5,
3282,2,2008-08-06 11:03:12,0,,377,,,
3284,1,2008-08-06 11:04:33,77,30938,493,Why can't I have abstract static methods in C#?,8,1
3285,2,2008-08-06 11:08:52,4,,486,,,1
3288,2,2008-08-06 11:12:48,6,,199,,,
3289,2,2008-08-06 11:17:29,0,,383,,,
3290,2,2008-08-06 11:19:28,1,,377,,,2
3291,2,2008-08-06 11:21:11,30,,489,,,4
3292,2,2008-08-06 11:24:41,7,,266,,,6
3294,2,2008-08-06 11:30:07,84,,267,,,3
3297,2,2008-08-06 11:34:26,2,,267,,,
3299,2,2008-08-06 11:38:05,0,,488,,,
3300,2,2008-08-06 11:38:37,0,,279,,,
3306,2,2008-08-06 12:04:15,2,,155,,,
3308,2,2008-08-06 12:06:28,1,,33,,,
3309,2,2008-08-06 12:10:36,3,,33,,,
3310,2,2008-08-06 12:10:55,0,,257,,,
3313,2,2008-08-06 12:14:12,0,,279,,,1
3314,2,2008-08-06 12:15:50,1,,533,,,
3315,1,2008-08-06 12:17:31,6,7203,503,Can I have a method returning IEnumerator<T> and use it in a foreach loop?,5,1
3316,2,2008-08-06 12:19:57,10,,489,,,1
3318,2,2008-08-06 12:21:46,1,,216,,,
3319,1,2008-08-06 12:23:22,29,40516,383,CSS background color in JavaScript,6,
3320,2,2008-08-06 12:25:13,3,,192,,,
3321,2,2008-08-06 12:25:54,51,,489,,,
3323,2,2008-08-06 12:32:59,1,,51,,,
3329,2,2008-08-06 12:41:52,8,,501,,,
3345,2,2008-08-06 13:04:33,3,,507,,,
3359,2,2008-08-06 13:20:08,5,,457,,,
3360,2,2008-08-06 13:22:14,40,,164,,,1
3361,2,2008-08-06 13:23:42,5,,37,,,
3362,1,2008-08-06 13:27:05,29,50993,357,Capturing TAB key in text box,7,2
3365,2,2008-08-06 13:30:51,-2,,51,,,
3368,2,2008-08-06 13:34:13,130,,370,,,3
3369,2,2008-08-06 13:35:08,1,,482,,,
3370,2,2008-08-06 13:35:44,2,,20,,,
3371,2,2008-08-06 13:36:04,14,,265,,,
3372,2,2008-08-06 13:36:33,3,,37,,,
3374,1,2008-08-06 13:37:39,1,7212,302,OpenVPN Config file to prevent timeout,1,
3375,2,2008-08-06 13:37:41,1,,161,,,
3383,2,2008-08-06 13:42:21,2,,204,,,1
3385,1,2008-08-06 13:43:44,14,6738,384,MAC addresses in JavaScript,5,2
3388,2,2008-08-06 13:44:48,2,,475,,,
3390,2,2008-08-06 13:45:00,17,,383,,,2
3398,2,2008-08-06 13:51:52,2,,75,,,
3400,1,2008-08-06 13:52:29,15,16975,35,How do you get leading wildcard full-text searches to work in SQL Server?,11,
3404,1,2008-08-06 13:56:42,18,3716,547,Javascript troubleshooting tools in IE,7,3
3405,2,2008-08-06 13:57:28,2,,419,,,
3406,2,2008-08-06 13:58:57,4,,34,,,
3408,1,2008-08-06 13:59:16,11,3165,514,Ruby On Rails with Windows Vista - Best Setup?,11,1
3409,2,2008-08-06 13:59:47,16,,60,,,
3413,2,2008-08-06 14:00:57,0,,383,,,
3421,2,2008-08-06 14:03:43,0,,419,,,1
3422,2,2008-08-06 14:03:59,2,,60,,,
3423,2,2008-08-06 14:06:19,2,,512,,,1
3425,2,2008-08-06 14:07:13,1,,60,,,
3427,2,2008-08-06 14:07:59,2,,91,,,
3428,2,2008-08-06 14:09:03,2,,308,,,
3437,1,2008-08-06 14:14:29,12,10446,308,Options for Google Maps over SSL,7,2
3439,2,2008-08-06 14:14:33,3,,115,,,
3440,2,2008-08-06 14:14:44,0,,91,,,
3441,2,2008-08-06 14:15:34,5,,34,,,1
3443,2,2008-08-06 14:16:35,3,,230,,,
3444,2,2008-08-06 14:18:21,0,,383,,,
3445,2,2008-08-06 14:20:23,2,,26,,,
3448,1,2008-08-06 14:21:18,14,562,342,Is it acceptable for invalid XHTML?,14,1
3449,2,2008-08-06 14:22:37,-1,,115,,,
3451,2,2008-08-06 14:24:29,0,,186,,,
3452,1,2008-08-06 14:25:17,94,125310,437,SQL Client for Mac OS X that works with MS SQL Server,25,5
3453,2,2008-08-06 14:25:40,0,,91,,,
3454,2,2008-08-06 14:26:08,5,,277,,,
3455,2,2008-08-06 14:28:13,8,,26,,,
3457,2,2008-08-06 14:29:09,0,,396,,,2
3460,2,2008-08-06 14:29:44,1,,265,,,
3461,2,2008-08-06 14:29:56,0,,30,,,
3462,2,2008-08-06 14:30:23,0,,115,,,1
3464,2,2008-08-06 14:33:33,0,,518,,,
3466,2,2008-08-06 14:33:41,112,,136,,,5
3468,2,2008-08-06 14:35:35,1,,20,,,
3470,1,2008-08-06 14:36:56,6,4518,383,Transform Columns into Rows,6,2
3471,2,2008-08-06 14:37:08,0,,35,,,
3473,2,2008-08-06 14:39:09,5,,419,,,
3475,2,2008-08-06 14:39:17,0,,91,,,
3476,2,2008-08-06 14:40:20,3,,383,,,
3478,2,2008-08-06 14:41:29,0,,507,,,
3482,2,2008-08-06 14:42:56,4,,136,,,1
3484,2,2008-08-06 14:43:37,2,,86,,,2
3485,2,2008-08-06 14:43:54,2,,518,,,
3486,1,2008-08-06 14:44:09,1,1223,527,Block user access to internals of a site using HTTP_REFERER,9,
3492,2,2008-08-06 14:46:40,16,,164,,,2
3502,2,2008-08-06 14:49:13,1,,266,,,
3510,1,2008-08-06 14:54:52,10,5093,383,What does the term BODMAS mean?,7,3
3511,2,2008-08-06 14:57:01,18,,91,,,1
3512,1,2008-08-06 14:57:16,5,343,517,Searching directories for tons of files?,5,
3513,2,2008-08-06 14:59:36,0,,48,,,
3514,2,2008-08-06 15:00:15,0,,419,,,
3515,2,2008-08-06 15:01:15,8,,448,,,
3517,2,2008-08-06 15:02:26,1,,136,,,
3518,2,2008-08-06 15:03:35,5,,437,,,
3519,2,2008-08-06 15:03:37,1,,448,,,
3521,2,2008-08-06 15:08:11,7,,519,,,6
3522,2,2008-08-06 15:08:30,1,,392,,,
3523,2,2008-08-06 15:08:52,12,,443,,,1
3525,2,2008-08-06 15:11:01,4,,37,,,1
3526,2,2008-08-06 15:12:16,8,,83,,,
3527,2,2008-08-06 15:12:30,1,,121,,,
3531,2,2008-08-06 15:15:58,4,,529,,,
3533,2,2008-08-06 15:16:32,1,,26,,,
3534,2,2008-08-06 15:17:04,1,,533,,,
3535,2,2008-08-06 15:17:16,-1,,383,,,
3538,2,2008-08-06 15:18:09,0,,91,,,1
3539,2,2008-08-06 15:18:18,1,,86,,,
3543,2,2008-08-06 15:24:00,26,,399,,,2
3544,1,2008-08-06 15:25:51,4,5576,30,What is the best way to deploy a VB.NET application?,5,
3546,2,2008-08-06 15:31:49,61,,116,,,9
3548,2,2008-08-06 15:32:11,0,,357,,,
3549,2,2008-08-06 15:32:55,0,,83,,,1
3550,2,2008-08-06 15:33:21,1,,35,,,
3552,2,2008-08-06 15:35:30,3,,193,,,1
3555,2,2008-08-06 15:37:43,1,,317,,,
3557,2,2008-08-06 15:38:47,0,,83,,,
3560,2,2008-08-06 15:38:50,2,,357,,,
3561,2,2008-08-06 15:38:52,5,,71,,,1
3565,2,2008-08-06 15:40:46,0,,518,,,
3567,1,2008-08-06 15:41:13,2,114,230,Sql to query a dbs scheme,3,
3570,2,2008-08-06 15:42:08,1,,414,,,
3571,2,2008-08-06 15:42:19,3,,519,,,
3574,2,2008-08-06 15:43:32,0,,414,,,
3575,2,2008-08-06 15:43:54,0,,533,,,
3576,2,2008-08-06 15:44:59,48,,534,,,5
3578,2,2008-08-06 15:46:09,4,,383,,,
3579,2,2008-08-06 15:46:25,0,,538,,,
3580,2,2008-08-06 15:46:41,1,,36,,,
3581,2,2008-08-06 15:46:49,18,,91,,,1
3583,2,2008-08-06 15:47:49,1,,383,,,
3585,1,2008-08-06 15:50:49,42,41119,124,Create a new Ruby on Rails application using MySQL instead of SQLite,12,
3586,2,2008-08-06 15:52:09,89,,124,,,
3588,2,2008-08-06 15:53:32,1,,537,,,
3589,1,2008-08-06 15:53:51,8,7513,44,Backup SQL Schema Only?,4,
3590,2,2008-08-06 15:55:35,0,,423,,,
3591,2,2008-08-06 15:56:36,0,,377,,,
3592,2,2008-08-06 15:56:57,1,,399,,,
3593,2,2008-08-06 15:58:14,0,,527,,,
3594,1,2008-08-06 15:59:04,3,337,539,Are there any good public SAP Business Intelligence developer networks out there?,4,
3600,2,2008-08-06 16:03:51,2,,35,,,1
3601,2,2008-08-06 16:04:05,46,,136,,,
3603,2,2008-08-06 16:07:06,7,,536,,,
3607,1,2008-08-06 16:10:44,10,3529,58,Integrating Fogbugz with TortoiseSVN with no URL/Subversion backend,6,2
3609,2,2008-08-06 16:12:44,4,,35,,,
3610,2,2008-08-06 16:12:49,10,,58,,,
3611,1,2008-08-06 16:13:02,5,5195,402,PHP Error - Uploading a file,8,
3613,2,2008-08-06 16:13:35,0,,547,,,
3615,1,2008-08-06 16:14:15,4,7967,534,Using SQLite with Visual Studio 2008 and Silverlight,4,1
3616,2,2008-08-06 16:14:45,5,,543,,,
3617,2,2008-08-06 16:15:21,0,,269,,,
3618,2,2008-08-06 16:16:01,3,,91,,,
3619,1,2008-08-06 16:16:19,4,583,106,What is the best way to convince my team that we should use project planning software?,9,
3621,2,2008-08-06 16:17:57,0,,269,,,
3622,2,2008-08-06 16:18:04,1,,83,,,
3623,2,2008-08-06 16:19:36,6,,91,,,
3624,2,2008-08-06 16:19:40,0,,402,,,
3625,1,2008-08-06 16:20:06,0,918,549,What's the Developer Express equivalent of System.Windows.Forms.LinkButton?,2,
3627,2,2008-08-06 16:20:47,1,,91,,,
3632,2,2008-08-06 16:23:24,249,,92,,,9
3635,2,2008-08-06 16:26:44,118,,501,,,7
3637,2,2008-08-06 16:28:19,3,,541,,,
3638,2,2008-08-06 16:28:26,7,,350,,,
3651,2,2008-08-06 16:37:38,7,,25,,,1
3653,2,2008-08-06 16:40:21,21,,71,,,
3654,1,2008-08-06 16:40:23,13,578,269,HTML version choice,15,
3655,2,2008-08-06 16:43:00,7,,71,,,2
3659,2,2008-08-06 16:44:28,0,,91,,,
3660,2,2008-08-06 16:46:26,2,,271,,,
3661,2,2008-08-06 16:46:28,7,,430,,,
3662,2,2008-08-06 16:46:39,0,,547,,,
3664,2,2008-08-06 16:47:09,2,,71,,,
3665,2,2008-08-06 16:47:23,52,,153,,,2
3666,1,2008-08-06 16:47:41,4,4993,26,Can you access the windows registry from Adobe Air?,7,2
3667,1,2008-08-06 16:48:24,13,2473,556,What is your favorite web app deployment workflow with SVN?,11,1
3668,2,2008-08-06 16:48:47,0,,83,,,
3673,2,2008-08-06 16:53:36,2,,122,,,
3675,2,2008-08-06 16:55:28,1,,402,,,
3676,2,2008-08-06 16:55:43,12,,410,,,
3677,2,2008-08-06 16:55:55,2,,269,,,
3678,2,2008-08-06 16:55:57,0,,55,,,
3679,2,2008-08-06 16:56:11,1,,414,,,
3681,2,2008-08-06 16:56:34,4,,34,,,
3682,1,2008-08-06 16:58:34,3,1186,136,Distribution of table in time,6,1
3683,2,2008-08-06 16:59:36,3,,556,,,4
3691,2,2008-08-06 17:06:44,1,,501,,,
3697,2,2008-08-06 17:09:48,1,,404,,,
3698,2,2008-08-06 17:10:18,2,,517,,,
3699,2,2008-08-06 17:10:25,25,,265,,,
